year,month,day,hour,min,dayweek,IN,OUT,VOIP,Netflix,DAZN
2022,1,22,3,0,7,121356803.419,41399636.0899,6115.6,17814078.32,20185.28
2022,1,22,3,5,7,113650171.329,41027236.6446,509.9733,17744309.12,21065.2533
2022,1,22,3,10,7,98761129.1268,37085204.8359,54447.1467,12946335.68,2317.2533
2022,1,22,3,15,7,96500143.9219,34206435.4306,33232.5333,10721627.6267,37788.16
2022,1,22,3,20,7,98991515.8165,38164261.6325,69759.8667,13988164.2667,31507.6
2022,1,22,3,25,7,90391280.0127,29591658.8927,16961.92,13234341.6533,81314.4
2022,1,22,3,30,7,106054832.258,28565724.1024,729.6,11279043.0933,85528
2022,1,22,3,35,7,108969625.21,39894548.3338,496.32,11476133.5467,45957.3333
2022,1,22,3,40,7,91356563.4626,40729472.6178,393.04,11369436.24,66030.7733
2022,1,22,3,45,7,78384130.495,41108996.797,542.48,10744081.52,43255.36
2022,1,22,3,50,7,85093002.4707,29613348.5038,817496.1067,11004199.68,41112
2022,1,22,3,55,7,84160295.4236,40184516.598,247689.28,14297686.08,4576.96
2022,1,22,4,0,7,87019927.5532,44759471.9354,3560.96,13478731.7333,19637.68
2022,1,22,4,5,7,87024732.7467,42673727.438,399.4667,20576886.5333,21152
2022,1,22,4,10,7,90112755.1081,37873413.7217,328.96,15615735.04,2173.8667
2022,1,22,4,15,7,73022361.1083,42993552.5924,320.1067,15803415.7867,37709.0133
2022,1,22,4,20,7,76514088.5753,39376975.5929,541.0133,16524541.8667,22092.8
2022,1,22,4,25,7,70734070.0446,44937791.6516,307.2,20681207.8933,38673.92
2022,1,22,4,30,7,72761651.6955,49205958.886,486.16,17927445.84,40256
2022,1,22,4,35,7,64940646.5913,52021584.9617,385.3867,17483551.04,12181.7067
2022,1,22,4,40,7,69525064.475,49515916.586,455.04,18586010.0267,9960
2022,1,22,4,45,7,61019894.6002,40959948.6128,503.36,12989518.6133,31701.44
2022,1,22,4,50,7,65448668.4261,50191250.5727,472.5333,13065923.7333,33592
2022,1,22,4,55,7,69566936.5697,50350755.7387,551.2,12462465.6,39871.36
2022,1,22,5,0,7,63888859.0917,53548508.9398,300.2667,10285254.1333,40344
2022,1,22,5,5,7,86288284.2343,57360503.1703,469.6533,9862132.5867,51812.4267
2022,1,22,5,10,7,64595314.9927,57105965.5804,385.1733,9220504.1067,31977.6
2022,1,22,5,15,7,79111624.8587,49610000.1675,384,9211904,30496
2022,1,22,5,20,7,63648418.262,54443540.0565,873.3867,17282371.6267,49369.12
2022,1,22,5,25,7,58681974.7627,61088517.7157,384.4,10904319.0667,4755.2
2022,1,22,5,30,7,54428049.2075,40431077.046,48406.9333,10757048.32,19002
2022,1,22,5,35,7,65864516.8132,54632000.8768,930.3467,8448588.5867,20520
2022,1,22,5,40,7,58005204.0985,59793666.1618,587.84,8778267.4133,1656.32
2022,1,22,5,45,7,74838810.1269,61643340.2777,331.52,8453226.3467,18460.16
2022,1,22,5,50,7,73827663.8009,46560814.2692,359.5733,8842416.4267,30464.9067
2022,1,22,5,55,7,75460404.2012,56301920.3364,233.7067,8600966.72,11887.04
2022,1,22,6,0,7,66888603.1723,58810534.81,157040.96,8363065.8133,10200
2022,1,22,6,5,7,76760840.2471,54424155.7607,1462444.0533,6944842.3467,37153.9467
2022,1,22,6,10,7,58276964.0316,56567244.6745,1495116.48,9154489.4933,30919.4933
2022,1,22,6,15,7,61233035.9591,50029813.5808,1505336.64,6599020.3733,21619.52
2022,1,22,6,20,7,81622993.9824,53858526.1139,1451915.7333,6189509.76,28568.9067
2022,1,22,6,25,7,88699054.8182,52192446.6989,1071304.8,6965343.36,29208
2022,1,22,6,30,7,81408002.6881,46384490.5857,905385.3867,6252306.9867,31002.96
2022,1,22,6,35,7,89911600.1502,35015279.3507,12540.5867,7266134.5067,31152
2022,1,22,6,40,7,70249710.6459,50969264.5102,519.7333,7591826.2667,22154
2022,1,22,6,45,7,85477430.4942,52197553.5499,559.4667,6991164.48,21336
2022,1,22,6,50,7,83989919.7639,27473651.4763,425.8133,8295108.48,3046.6133
2022,1,22,6,55,7,70654369.1526,31079977.1308,439.7867,6426278.08,19458.56
2022,1,22,7,0,7,85065798.6924,47968771.2559,360.8,2935166.24,21124.5333
2022,1,22,7,5,7,99940255.0007,46824174.534,23890.0267,6192477.2267,21120
2022,1,22,7,10,7,107063337.914,45005154.726,778094.2667,5461684.4,11799.92
2022,1,22,7,15,7,85334612.2205,40211015.237,8486.88,7083382.48,10640.88
2022,1,22,7,20,7,106526507.436,46554026.0947,481.3867,4002378.3467,973.28
2022,1,22,7,25,7,121854849.79,52686659.4622,865.4667,6844188.2667,56
2022,1,22,7,30,7,119949259.648,44737700.8453,73866.8,10357599.0667,36745.6
2022,1,22,7,35,7,110210807.935,49565080.7739,1285.5467,6160471.4667,22680.6667
2022,1,22,7,40,7,109745654.108,47762805.0172,722.1333,5388384.4267,10814.9867
2022,1,22,7,45,7,128327548.898,53962759.3806,86757.44,7343512.8533,28877.2533
2022,1,22,7,50,7,140390136.326,45613934.8249,57088.64,5239661.2267,30448
2022,1,22,7,55,7,136479199.968,48635653.3952,1316.0533,7364528.5333,28374.4
2022,1,22,8,0,7,147369719.211,49307501.408,37461.44,6978979.4133,25300.6933
2022,1,22,8,5,7,174952519.79,48629187.568,78444.9067,11584763.9467,48900.8
2022,1,22,8,10,7,196057157.076,47399668.8409,660067.6267,18998236.0533,11699.4133
2022,1,22,8,15,7,202737863.886,49127465.9698,29744,21926901.8667,8576
2022,1,22,8,20,7,190884120.375,43331945.8738,18136.32,19871760.8533,39900.7733
2022,1,22,8,25,7,206593754.309,43354765.2538,81414.8,17242044,28220.9867
2022,1,22,8,30,7,238131506.585,44440810.3194,1668.16,17403028.6933,26768
2022,1,22,8,35,7,221045411.218,29470523.5064,148959.0133,21187461.1467,18931.2533
2022,1,22,8,40,7,274792811.346,37868958.3912,60613.4667,12304427.2,17512
2022,1,22,8,45,7,268778582.315,52972428.687,122613.12,15227294.5067,43061.44
2022,1,22,8,50,7,245440924.899,43773590.5229,1010281.3333,26167674.1333,13569.3867
2022,1,22,8,55,7,262961336.46,48155189.3449,1171852.2667,28480679.4667,23420.1067
2022,1,22,9,0,7,247220968.154,50468734.1351,1147078,26498354.1333,27421.6
2022,1,22,9,5,7,248116612.809,47761314.4712,1021032.5333,22828886.5333,23167.44
2022,1,22,9,10,7,296147839.014,53604895.0972,1584927.04,25987917.76,42950.9333
2022,1,22,9,15,7,297398627.605,54287733.4551,1592576,26031440,46072
2022,1,22,9,20,7,264689331.454,49356245.2243,2434521.44,42279589.12,28670.9333
2022,1,22,9,25,7,246552096.16,53311405.3934,71311.4667,33424922.6667,45796.16
2022,1,22,9,30,7,243673715.731,44824236.0665,220211.0667,28517449.4667,43641.68
2022,1,22,9,35,7,281325603.952,44778437.1471,93284.6933,26987633.6,19211.0933
2022,1,22,9,40,7,272648752.41,44897104.1735,187289.92,22541806.1867,16029.04
2022,1,22,9,45,7,321135241.438,48358686.8288,78914.0267,28550023.5733,31587.84
2022,1,22,9,50,7,258552006.503,50313348.3296,67115.4133,30626132.5867,24056.4
2022,1,22,9,55,7,272111614.967,45603650.4711,1161.3867,27709963.84,31750.6933
2022,1,22,10,0,7,292812797.764,39897353.0638,109200,25046771.6267,120838
2022,1,22,10,5,7,308493581.927,38666989.0011,149965.0133,21601549.9733,41972
2022,1,22,10,10,7,304155716.449,41738709.2843,1956.4,21834042.16,23296.96
2022,1,22,10,15,7,266988752.878,38675162.5395,632372.5867,24157196.0533,4953.6
2022,1,22,10,20,7,251601830.383,45149763.4987,129526.6133,19276293.8667,34102.0533
2022,1,22,10,25,7,255960109.31,51659861.8732,530202.96,15563789.52,38952.64
2022,1,22,10,30,7,277503812.598,49057969.714,889567.36,20130407.2533,71317.8667
2022,1,22,10,35,7,322527757.361,44749737.9836,1719237.12,20072566.2933,141656.96
2022,1,22,10,40,7,340056947.333,59514628.9988,1376896.8533,34392102.8267,93934.4
2022,1,22,10,45,7,336083302.42,52371164.2745,3320044.6933,25958818.56,132936.5333
2022,1,22,10,50,7,321890873.384,55048364.3384,3930308.9067,52420600.96,52183.3333
2022,1,22,10,55,7,323326246.105,46914619.9046,1380534.2667,44535540.6667,20269.3333
2022,1,22,11,0,7,352467389.071,49737596.2633,1078732.5867,31456811.3067,12882.56
2022,1,22,11,5,7,316983864.282,51402230.8935,1062263.36,26856262.72,41782.88
2022,1,22,11,10,7,317732461.036,45723326.5234,1086652.0533,22903424.5333,27727.2
2022,1,22,11,15,7,320212808.446,41496297.8005,1123861.6533,18929479.04,6576.6667
2022,1,22,11,20,7,299836584.075,53406045.5324,1183954.6667,16862748.6933,148146.6667
2022,1,22,11,25,7,323522517.78,52664915.8351,2312598.9333,18458949.9733,51055.5733
2022,1,22,11,30,7,332785031.671,51896100.2003,1472835.6,24613882.9333,145564.96
2022,1,22,11,35,7,305630254.136,48404608.9947,432483.4667,24369401.6,71881.28
2022,1,22,11,40,7,295189236.274,52485277.414,94364.1333,26575067.7333,112803.52
2022,1,22,11,45,7,326830714.558,53222639.8998,868505.1733,20486172.9067,38300.8
2022,1,22,11,50,7,346809237.169,54435708.0991,307589.6,24301797.2,51856.96
2022,1,22,11,55,7,385462642.078,51406988.5751,210804.2667,28460363.7333,28793.92
2022,1,22,12,0,7,369967213.6,50591409.6507,254962.5333,24086233.4667,26832.2667
2022,1,22,12,5,7,373481384.008,50467972.9535,137940.5333,28623602.9333,74538
2022,1,22,12,10,7,386185367.507,54277989.6948,21040.7467,23701515.2,55109.0933
2022,1,22,12,15,7,448490915.711,52449779.3532,407031.4667,38616348.9333,152872.96
2022,1,22,12,20,7,435901617.25,50824123.0412,127072,38742794.88,44112.8533
2022,1,22,12,25,7,431628373.352,48771739.7502,108072.4,39754747.0667,47284.9067
2022,1,22,12,30,7,374099311.941,49091602.9151,221127.4667,51074738.9333,16620.8
2022,1,22,12,35,7,399515485.038,52556078.0201,41390.9333,45242120.9333,119821.6533
2022,1,22,12,40,7,430560760.947,52599770.8665,154146.6667,30598609.4933,114891.7067
2022,1,22,12,45,7,437827009.772,53732523.4024,1087204.2667,31612499.3067,44644.8
2022,1,22,12,50,7,428357938.495,51535260.4399,340406.9333,34120740.6667,70556.0533
2022,1,22,12,55,7,414016351.776,49748827.9427,1840791.6,34806736.8,44155.68
2022,1,22,13,0,7,396141032.292,47685539.7087,3219018.9333,41728475.3333,46349.76
2022,1,22,13,5,7,425093150.608,49394209.5424,1706130.24,27681194.9867,108737.44
2022,1,22,13,10,7,429121063.829,49206313.0123,1440201.1733,28447158.5067,36411.7333
2022,1,22,13,15,7,481418529.977,46876383.664,1436888,28460096,30896
2022,1,22,13,20,7,433292364.474,51067713.1079,2291246.6133,58504877.44,132092
2022,1,22,13,25,7,416514205.135,49778845.1541,1288096.1067,28622826.1333,32665.44
2022,1,22,13,30,7,450326102.505,51802985.2777,1235467.6,26769648.5333,43168.1067
2022,1,22,13,35,7,461830616.98,56641125.032,1533049.0667,33618668.1333,52682.6667
2022,1,22,13,40,7,430510468.219,54477038.0076,539367.7333,55795928.8,27890.3467
2022,1,22,13,45,7,479345012.074,55657656.9456,143180.1333,54867379.6,153815.68
2022,1,22,13,50,7,424597331.949,55488543.569,242816.64,53573407.44,63601.3867
2022,1,22,13,55,7,407667243.962,58790858.7014,1014916.6933,64979261.2267,223147.6
2022,1,22,14,0,7,436758341.675,58286818.5259,902120.4,55097652.2667,108074.8
2022,1,22,14,5,7,445850652.802,55348142.5372,1039980.8,54564379.7333,259718.32
2022,1,22,14,10,7,422777755.944,49914552.1808,272161.4933,59168302.5067,34416.7467
2022,1,22,14,15,7,437547081.089,51457909.7067,1091869.28,57219256.5867,58610.9333
2022,1,22,14,20,7,476081101.84,52443749.0501,1529791.2533,55833531.52,68778.56
2022,1,22,14,25,7,480969766.917,46718581.4574,2751104.32,53282336.5333,51078
2022,1,22,14,30,7,496819217.259,46333427.8432,2342472.1067,54295272.96,16938
2022,1,22,14,35,7,507114829.345,49253840.3359,1359137.3333,52801218.8,36123.2
2022,1,22,14,40,7,508003282.512,48052164.0552,1853819.2,43365176.64,26560.16
2022,1,22,14,45,7,488840912.954,50499291.7874,1166589.0667,65393963.3333,28141.0933
2022,1,22,14,50,7,500694227.105,51518730.9944,901155.9467,57954196.0533,334412.9867
2022,1,22,14,55,7,459884631.168,54581966.7592,1184609.6,61421922.9333,94249.6
2022,1,22,15,0,7,531759849.939,53625068.2422,1498112.8,60961887.7333,223922.88
2022,1,22,15,5,7,542102832.151,55124544.3799,4735056.2133,65200395.6267,254845.0933
2022,1,22,15,10,7,540670820.397,50973313.7049,3250168,60194995.36,111818.9867
2022,1,22,15,15,7,528387169.554,47435765.4971,1834371.7333,66187497.1733,80327.7867
2022,1,22,15,20,7,493800639.154,45807615.4468,1662488.5333,73935313.3333,99991.5733
2022,1,22,15,25,7,464391010.53,46851028.3159,1529861.2267,60719444.6933,102048
2022,1,22,15,30,7,463899653.905,48211252.9817,3091465.4933,52109971.0933,247735.2267
2022,1,22,15,35,7,498893170.493,49300155.3906,1378971.3067,49203378.9867,137641.76
2022,1,22,15,40,7,464771170.755,49308685.9647,1371348.1333,63813216,234432.7733
2022,1,22,15,45,7,474554844.512,53059032.4946,1071598.2933,60271243.4133,166992.96
2022,1,22,15,50,7,474677412.177,49572312.3282,186332.2667,71508753.6,160656
2022,1,22,15,55,7,427462362.379,51035473.3312,211585.8133,67451891.9467,231963.6
2022,1,22,16,0,7,473248374.662,51375005.9659,425949.9733,59602417.28,239445.9733
2022,1,22,16,5,7,473316589.982,53923958.1749,342044.9067,64102840.4267,179977.2
2022,1,22,16,10,7,492220615.713,52525028.373,233056.96,65053466.7733,172652.3733
2022,1,22,16,15,7,502203440.765,49710411.6427,3443.2,49088686.5067,500076.48
2022,1,22,16,20,7,658485506.011,54532764.8242,84589.76,49644688.8533,274576.5333
2022,1,22,16,25,7,523084614.141,52371400.3602,65197.44,62845850.88,443920.96
2022,1,22,16,30,7,517963058.993,50410907.715,71479.36,56257693.9733,725747.52
2022,1,22,16,35,7,570138831.466,53135440.9539,147032.9333,59308084.6667,607946.6667
2022,1,22,16,40,7,567008528.446,52267283.0494,2888.8,60124560,441579.7867
2022,1,22,16,45,7,589472339.084,51241112.7919,1351589.0133,53483960.64,454838
2022,1,22,16,50,7,546447475.703,50153422.9325,1249952.1333,61779041.4667,513543.6
2022,1,22,16,55,7,551342703.777,56469651.7042,1144012.16,60945686.08,390160.1333
2022,1,22,17,0,7,519195964.528,56822732.6265,846931.4667,63810956.6667,337537.3333
2022,1,22,17,5,7,517609777.984,54497124.6255,123831.8933,71466280.96,444607.3333
2022,1,22,17,10,7,496333854.118,51246033.2477,2169.6,72198019.8667,544555.5467
2022,1,22,17,15,7,563507780.997,55813667.4144,272,72208680,550632
2022,1,22,17,20,7,513526310.508,49024958.5425,139707.7333,134412851.093,15024292.6667
2022,1,22,17,25,7,517783197.408,43425536.9365,743053.7333,74270174.8,9853299.84
2022,1,22,17,30,7,521255128.671,45773121.481,642836.0533,68729064.1067,9221267.28
2022,1,22,17,35,7,511833165.437,44855603.035,842518.2667,60297200.5333,9303074
2022,1,22,17,40,7,526891622.092,52117444.117,177222,60022971.2,9343834.88
2022,1,22,17,45,7,550012481.365,48699386.0021,17785.3867,61900004.3733,8871370.6667
2022,1,22,17,50,7,601837204.523,50074698.4006,98040.4267,59998179.52,9681078
2022,1,22,17,55,7,590878542.312,52273019.5699,115900.1333,61099547.3333,6209921.44
2022,1,22,18,0,7,608250768.18,51682880.4637,95456.1067,68105897.8133,1593884
2022,1,22,18,5,7,640110967.588,53556097.3454,482130.88,74095234.9867,7085870.96
2022,1,22,18,10,7,650393332.214,49013253.8816,789295.7867,67219480.1067,8982768.4267
2022,1,22,18,15,7,666187875.596,47834771.7571,694867.2,68035912.96,9595736.24
2022,1,22,18,20,7,661972652.555,50321750.115,2376066.5333,68698128.5333,10498935.3867
2022,1,22,18,25,7,656430730.472,50166896.6812,2142312.2133,70152518.9333,5673687.04
2022,1,22,18,30,7,677714759.569,51060722.6347,2820562.56,61229500.9067,3244848.6667
2022,1,22,18,35,7,648706216.819,50077560.046,4053771.52,59365287.04,4260774.6667
2022,1,22,18,40,7,647836879.694,47072281.4593,4362000.1333,62991884.9333,9623765.6533
2022,1,22,18,45,7,627594026.646,45165742.2537,470471.04,61607172.3733,10066854.24
2022,1,22,18,50,7,617419796.302,48970111.1456,156096.7467,69291083.2,10467236.2133
2022,1,22,18,55,7,606457142.785,48701115.0033,105218.4,63940744.1333,9301051.6533
2022,1,22,19,0,7,599786970.625,47439595.8587,252498.1333,78657296,9636642.5333
2022,1,22,19,5,7,613287142.252,45296685.2787,1216951.8667,74503843.7333,10220173.3333
2022,1,22,19,10,7,611583405.532,44874840.9397,1420215.2,59621033.7333,9906838.5067
2022,1,22,19,15,7,612267545.974,46323293.2845,1462740.16,76969458.1333,9864080
2022,1,22,19,20,7,604005043.123,47608313.4926,1375220.4,85096099.3333,12641185.4933
2022,1,22,19,25,7,598698882.115,48524111.7764,702494.72,70219624.32,11636199.3333
2022,1,22,19,30,7,604813144.988,43641248.0034,688806.2667,77270826.1333,9721510.2933
2022,1,22,19,35,7,582362172.14,44152490.3012,2130200.64,82780186.6667,9550960
2022,1,22,19,40,7,593292055.089,46441485.8386,5138911.0667,81526325.6,9492366.6667
2022,1,22,19,45,7,564786379.745,46466282.916,4565497.4933,62835120,10766890
2022,1,22,19,50,7,569166428.629,45518501.7734,3578203.84,66282374.2933,18279792.8
2022,1,22,19,55,7,567450668.924,47925216.1284,2088300.4,73648816.4,22502729.28
2022,1,22,20,0,7,508730003.432,48513655.8661,2722736.32,63747272.4267,18235196.48
2022,1,22,20,5,7,535766917.162,47699498.7384,2836337.6,68288847.8667,17649560
2022,1,22,20,10,7,521700346.408,43934005.6251,4389812,80269222.4,19638330.9333
2022,1,22,20,15,7,487841108.244,43325796.2828,1856288.2133,65327552.32,16260363.3333
2022,1,22,20,20,7,505316991.974,45251634.4764,3840344.96,54771492.0533,15903534.08
2022,1,22,20,25,7,495989044.427,47488687.1232,2735601.6,57485300.5867,9722728
2022,1,22,20,30,7,536153234.681,46709014.1106,2846510.5067,53790396.2667,9036067.44
2022,1,22,20,35,7,546397730.367,48935890.7447,503943.36,53872346.7733,8551109.2267
2022,1,22,20,40,7,531845911.616,49967357.2166,317377.2,51003211.7333,5532414.4
2022,1,22,20,45,7,545683796.861,45529113.6412,267486.72,52509972.8,1099874.08
2022,1,22,20,50,7,576830780.994,49094706.3524,556762.24,52997227.52,2877981.04
2022,1,22,20,55,7,559720394.188,49953995.8123,1840757.6533,42903794.88,4732273.04
2022,1,22,21,0,7,544051523.22,47257205.5991,2470341.8667,46007998.9333,7657108.3733
2022,1,22,21,5,7,550928813.968,158191432.991,269931.2,44052066.72,6523617.6
2022,1,22,21,10,7,557640471.507,48973043.2045,1087679.8667,38715353.0667,7434253.44
2022,1,22,21,15,7,545606583.878,48661606.0055,1102304,38625592,7653136
2022,1,22,21,20,7,540333824.231,48121394.846,4591862.9333,88627714.4,12880812.88
2022,1,22,21,25,7,537033851.149,46879424.1321,1217976.32,57061005.76,13805120.9867
2022,1,22,21,30,7,527139111.222,47733336.2492,308724.2667,50835173.5467,16317592.4267
2022,1,22,21,35,7,504891120.226,45246421.7453,1686866.88,55040490.4533,17542819.84
2022,1,22,21,40,7,525387471.807,47051464.7831,1185480.4,53087364.9333,21252555.36
2022,1,22,21,45,7,546718593.94,45752826.7811,1198141.76,68124581.76,15429322.08
2022,1,22,21,50,7,511583976.796,43690322.4644,2038416.8533,63132074.56,14940072
2022,1,22,21,55,7,494225876.535,43742058.778,2821057.1733,69456071.68,21490992.96
2022,1,22,22,0,7,535674552.787,46165224.4512,383702.08,54645028.9067,20510842.6133
2022,1,22,22,5,7,539989882.805,44722936.8825,2485131.3067,59287479.68,21689248.7467
2022,1,22,22,10,7,544906832.363,46608094.2318,2458563.2,66315187.7333,22738755.76
2022,1,22,22,15,7,546370308.239,45213519.7632,1862951.2,74024973.7333,21983630.0267
2022,1,22,22,20,7,534711852.158,43285188.3335,409433.92,65735186.9867,23926287.68
2022,1,22,22,25,7,550964872.401,43631925.2796,598209.3867,67270586.0267,26338495.2533
2022,1,22,22,30,7,542502259.292,45873323.6198,656237.8667,80529676.2667,26568544
2022,1,22,22,35,7,516982420.134,46603140.4696,255889.6,101116699.2,22368113.92
2022,1,22,22,40,7,479598334.518,47974878.0572,187012.16,72675110.08,21795328
2022,1,22,22,45,7,456476111.994,45304112.839,157242.6667,87189621.6,26848343.36
2022,1,22,22,50,7,443510678.677,43960488.3302,269468.8,63927786.88,22654422.24
2022,1,22,22,55,7,455887238.682,44160153.8114,193772.8,86558050.4,10875315.2
2022,1,22,23,0,7,447249637.315,40898858.3258,708249.8667,70057809.4667,9911248
2022,1,22,23,5,7,473028465.993,40209227.7681,1301564,88178891.2,10462131.4133
2022,1,22,23,10,7,421097796.308,44180529.4513,1317755.0933,69623942.6133,7614547.2
2022,1,22,23,15,7,393050939.58,47606540.6353,1558929.7333,74842083.6,9009643.8667
2022,1,22,23,20,7,365595270.728,49122332.2681,1302401.8133,88254682.24,9185960
2022,1,22,23,25,7,399953416.586,46138825.3371,2269492.9333,80963218.9333,9432704.4
2022,1,22,23,30,7,415616138.294,45622866.1124,1396578,67529967.8667,7063111.04
2022,1,22,23,35,7,421102493.905,42442489.3793,537300.5333,77595628.9333,825129.6267
2022,1,22,23,40,7,420338861.579,47196726.5565,221198.2933,75727861.2267,251430.4533
2022,1,22,23,45,7,385856301.62,47347332.6729,1518557.7333,84585278.5333,319018
2022,1,22,23,55,7,388826918.29,52036246.1598,879462.5333,73487422.2667,129110.5067
2022,1,23,0,0,1,368156760.364,50323021.7629,257872.96,71812885.0133,247876.8
